user_id,latitude,longitude,timestamp,distance_km,speed_kmh,hour,weekday,is_weekend,day,month,total_distance_km,avg_speed_kmh,max_speed_kmh,movement_frequency,lat_roll,lon_roll,cluster,anomaly,anomaly_score,target_cluster
P003,39.91198766509723,116.44579106635204,2025-02-04 07:12:00,5.754027837649876,16.440079536142502,7,1,0,4,2,3689.4077699202635,7.211162540567852,150.0,810,39.91398460865728,116.43872383001717,2,0,-0.07862082799408399,2
P003,39.901360144564,116.45397918972984,2025-02-04 08:41:00,1.369667169869216,0.9233711257545276,8,1,0,4,2,3689.4077699202635,7.211162540567852,150.0,810,39.90021389090653,116.44293552644706,2,0,-0.09538389093100841,2
P003,39.90545556332363,116.44973651021758,2025-02-04 09:08:00,0.5802635573850305,1.2894745719667344,9,1,0,4,2,3689.4077699202635,7.211162540567852,150.0,810,39.899509873476596,116.44199865330526,2,0,-0.11217197856482752,2
P003,39.91065175551825,116.4458563006448,2025-02-04 10:12:00,0.6644184545772448,0.622892301166167,10,1,0,4,2,3689.4077699202635,7.211162540567852,150.0,810,39.89994576371511,116.44019298883113,2,0,-0.11964438863590798,2
P003,39.96400936986696,116.43236394435624,2025-02-04 11:08:00,6.032709500782252,6.463617322266698,11,1,0,4,2,3689.4077699202635,7.211162540567852,150.0,810,39.918692899674014,116.44554540226011,1,0,-0.09284546914657571,1
P003,39.963104210092105,116.42128714787884,2025-02-04 12:15:00,0.946873371384586,0.847946302732465,12,1,0,4,2,3689.4077699202635,7.211162540567852,150.0,810,39.92891620867299,116.44064461856547,1,0,-0.10372375447793414,1
P003,39.90797580081298,116.45715605898084,2025-02-04 13:17:00,6.836723941491701,6.616184459508097,13,1,0,4,2,3689.4077699202635,7.211162540567852,150.0,810,39.93023933992278,116.44127999241566,2,0,-0.11668714961612503,2
P003,39.90986678956795,116.457493291764,2025-02-04 14:53:00,0.2118480016316305,0.132405001019769,14,1,0,4,2,3689.4077699202635,7.211162540567852,150.0,810,39.93112158517165,116.44283134872494,2,0,-0.10798394538932282,2
P003,39.909790329218126,116.4605315241128,2025-02-04 15:19:00,0.2583891716767679,0.5962827038694645,15,1,0,4,2,3689.4077699202635,7.211162540567852,150.0,810,39.93094929991163,116.44576639341854,2,0,-0.1144668483811414,2
P003,39.86415426833993,116.4147646651021,2025-02-04 16:56:00,6.387006747598119,3.950725823256569,16,1,0,4,2,3689.4077699202635,7.211162540567852,150.0,810,39.91097827960622,116.44224653756771,4,0,-0.09174833054465509,4
P003,39.87393071645652,116.40514633256498,2025-02-04 17:40:00,1.3586867225682255,1.852754621683944,17,1,0,4,2,3689.4077699202635,7.211162540567852,150.0,810,39.893143580879105,116.43901837450494,4,0,-0.08889091615683348,4
P003,39.866213408546095,116.41120427879063,2025-02-04 18:30:00,0.9994738817562332,1.1993686581074796,18,1,0,4,2,3689.4077699202635,7.211162540567852,150.0,810,39.88479110242572,116.4298280184669,4,0,-0.09015891797582881,4
P003,39.864177738468,116.40497829763632,2025-02-04 19:42:00,0.5754295521127453,0.4795246267606211,19,1,0,4,2,3689.4077699202635,7.211162540567852,150.0,810,39.87565329220573,116.41932501964136,4,0,-0.08496911369097565,4
P003,39.964230031788006,116.43268618946772,2025-02-04 20:00:00,11.35278487490806,37.842616249693535,20,1,0,4,2,3689.4077699202635,7.211162540567852,150.0,810,39.88654123271971,116.41375595271236,1,1,0.00812465520799166,1
P003,39.96340594718066,116.42302569395406,2025-02-04 21:41:00,0.8262213749206888,0.4908245791608052,21,1,0,4,2,3689.4077699202635,7.211162540567852,150.0,810,39.906391568487855,116.41540815848275,1,0,-0.07639900107915865,1
P003,39.863575473209885,116.41527186029133,2025-02-04 22:23:00,11.100765245870022,15.858236065528605,22,1,0,4,2,3689.4077699202635,7.211162540567852,150.0,810,39.90432051983853,116.41743326402802,4,0,-0.01885424521419643,4
P003,39.86185545836637,116.41649138677305,2025-02-05 06:39:00,0.2172473693748226,0.0262799237146962,6,2,0,5,2,3689.4077699202635,7.211162540567852,150.0,810,39.903448929802586,116.41849068562449,4,0,-0.0499004283432386,4
P003,39.96696804945655,116.43436572663032,2025-02-05 06:56:00,11.766003161055506,41.527069980195904,6,2,0,5,2,3689.4077699202635,7.211162540567852,150.0,810,39.92400699200029,116.4243681714233,1,1,0.0034821807587658293,1
P003,39.905225461494325,116.4588689382916,2025-02-05 07:20:00,7.1629189994853215,17.9072974987133,7,2,0,5,2,3689.4077699202635,7.211162540567852,150.0,810,39.912206077941555,116.42960472118807,2,0,-0.07427694752304814,2
P003,39.86637209313872,116.4105145709942,2025-02-05 08:08:00,5.957573648303522,7.446967060379402,8,2,0,5,2,3689.4077699202635,7.211162540567852,150.0,810,39.89279930713317,116.4271024965961,4,0,-0.09701202117223467,4
P003,39.86173215225454,116.40561012319444,2025-02-05 09:24:00,0.6626060381549889,0.5231100301223597,9,2,0,5,2,3689.4077699202635,7.211162540567852,150.0,810,39.8924306429421,116.42517014917671,4,0,-0.0941992831881473,4
P003,39.86279729386303,116.39762433178598,2025-02-05 10:01:00,0.6890119362080457,1.1173166533103442,10,2,0,5,2,3689.4077699202635,7.211162540567852,150.0,810,39.89261901004143,116.42139673817931,4,0,-0.08894449718365188,4
P003,39.86663497557267,116.41626769832192,2025-02-05 11:18:00,1.6409422435151615,1.2786562936481778,11,2,0,5,2,3689.4077699202635,7.211162540567852,150.0,810,39.87255239526466,116.41777713251763,4,0,-0.0874800477829476,4
P003,39.91348518041082,116.4556920895624,2025-02-05 12:57:00,6.186563550746165,3.749432454997676,12,2,0,5,2,3689.4077699202635,7.211162540567852,150.0,810,39.87420433904796,116.41714176277178,2,0,-0.13028370790936178,2
P003,39.90997124756854,116.45802922722268,2025-02-05 13:10:00,0.4377222778793458,2.0202566671354423,13,2,0,5,2,3689.4077699202635,7.211162540567852,150.0,810,39.88292416993392,116.42664469401748,2,0,-0.1197325053653494,2
P003,39.91403276648828,116.4530558220722,2025-02-05 14:42:00,0.6180251280683656,0.4030598661315427,14,2,0,5,2,3689.4077699202635,7.211162540567852,150.0,810,39.893384292780674,116.43613383379304,2,0,-0.1331448610172961,2
P003,39.91098725198679,116.4574867053116,2025-02-05 15:26:00,0.506088605118477,0.6901208251615596,15,2,0,5,2,3689.4077699202635,7.211162540567852,150.0,810,39.903022284405424,116.44810630849815,2,0,-0.13247364929577626,2
P003,39.96084480910362,116.4240959999344,2025-02-05 16:14:00,6.219540326807729,7.774425408509661,16,2,0,5,2,3689.4077699202635,7.211162540567852,150.0,810,39.921864251111614,116.44967196882067,1,0,-0.11287210166550365,1
P003,39.86420723163907,116.41005005486296,2025-02-05 17:41:00,10.79300829892069,7.443453999255648,17,2,0,5,2,3689.4077699202635,7.211162540567852,150.0,810,39.91200866135726,116.44054356188076,4,0,-0.07934992064052182,4
P003,39.96433303189941,116.42661128967364,2025-02-05 18:21:00,11.202759715416953,16.80413957312543,18,2,0,5,2,3689.4077699202635,7.211162540567852,150.0,810,39.922881018223435,116.43425997437096,1,0,-0.06774955256772353,1
P003,39.86701838081946,116.4117795639196,2025-02-05 19:56:00,10.87524561937289,6.868576180656563,19,2,0,5,2,3689.4077699202635,7.211162540567852,150.0,810,39.91347814108967,116.42600472274043,4,0,-0.07400810247098488,4
P003,39.86706725077999,116.41283229075484,2025-02-05 20:05:00,0.0896460542493936,0.5976403616626246,20,2,0,5,2,3689.4077699202635,7.211162540567852,150.0,810,39.904694140848314,116.41707383982907,4,0,-0.08164965329479401,4
P003,39.8590760376425,116.40825185428471,2025-02-05 21:46:00,0.9687084813139368,0.5754703849389723,21,2,0,5,2,3689.4077699202635,7.211162540567852,150.0,810,39.88434038655608,116.41390501069915,4,0,-0.0692569640437809,4
P003,39.86560377515935,116.41006030836198,2025-02-05 22:12:00,0.7407050274046435,1.7093192940107158,22,2,0,5,2,3689.4077699202635,7.211162540567852,150.0,810,39.88461969526014,116.41390706139896,4,0,-0.06895742206658617,4
P003,39.86373885344401,116.4044713440284,2025-02-06 06:54:00,0.5182040971696241,0.0595636893298418,6,3,0,6,2,3689.4077699202635,7.211162540567852,150.0,810,39.86450085956907,116.40947907226989,4,0,-0.07007432720860085,4
P003,39.86114505026087,116.40531495339673,2025-02-06 06:57:00,0.2967073856031095,5.93414771206219,6,3,0,6,2,3689.4077699202635,7.211162540567852,150.0,810,39.86332619345735,116.40818615016533,4,0,-0.05170146406007914,4
P003,39.862247197101006,116.41393194814324,2025-02-06 07:34:00,0.7425911953081583,1.204201938337554,7,3,0,6,2,3689.4077699202635,7.211162540567852,150.0,810,39.86236218272155,116.40840608164301,4,0,-0.07959843862099303,4
P003,39.86871926577411,116.40912227566956,2025-02-06 08:52:00,0.826579443633685,0.6358303412566807,8,3,0,6,2,3689.4077699202635,7.211162540567852,150.0,810,39.864290828347876,116.40858016591999,4,0,-0.10272558439469492,4
P003,39.90997533710812,116.4582050408776,2025-02-06 09:02:00,6.194917256816165,37.16950354089699,9,3,0,6,2,3689.4077699202635,7.211162540567852,150.0,810,39.873165140737626,116.4182091124231,2,0,-0.04360305340012072,2
P003,39.91181444186887,116.45134263867529,2025-02-06 10:07:00,0.6179944748790858,0.5704564383499253,10,3,0,6,2,3689.4077699202635,7.211162540567852,150.0,810,39.88278025842259,116.42758337135248,2,0,-0.13386472021654044,2
P003,39.96798087955631,116.43027439444096,2025-02-06 11:22:00,6.4865738792991285,5.189259103439303,11,3,0,6,2,3689.4077699202635,7.211162540567852,150.0,810,39.90414742428168,116.43257525956133,1,0,-0.10114978938844432,1
P003,39.90596076295811,116.4483572045201,2025-02-06 12:26:00,7.053733171329391,6.612874848121304,12,3,0,6,2,3689.4077699202635,7.211162540567852,150.0,810,39.912890137453104,116.4394603108367,2,0,-0.1359626448009849,2
P003,39.8601604278695,116.41279697842208,2025-02-06 13:36:00,5.914526824913733,5.069594421354628,13,3,0,6,2,3689.4077699202635,7.211162540567852,150.0,810,39.91117836987219,116.4401952513872,4,0,-0.1083301640127835,4
P003,39.90832111658153,116.45325866831212,2025-02-06 14:12:00,6.356600045483591,10.59433340913932,14,3,0,6,2,3689.4077699202635,7.211162540567852,150.0,810,39.91084752576687,116.4392059768741,2,0,-0.12951742898049196,2
P003,39.90742573002325,116.44905039745862,2025-02-06 15:12:00,0.3712538330991512,0.3712538330991512,15,3,0,6,2,3689.4077699202635,7.211162540567852,150.0,810,39.90996978339774,116.43874752863078,2,0,-0.13260391484117406,2
P003,39.90924485531828,116.46417448159968,2025-02-06 16:10:00,1.3013087030617392,1.3461814169604198,16,3,0,6,2,3689.4077699202635,7.211162540567852,150.0,810,39.89822257855013,116.44552754606252,2,0,-0.12516699107415996,2
P003,39.9687876906571,116.4276539887551,2025-02-06 17:26:00,7.301956293424361,5.764702336913969,17,3,0,6,2,3689.4077699202635,7.211162540567852,150.0,810,39.910787964089934,116.44138690290951,1,0,-0.09329824515680107,1
P003,39.91259478285826,116.45758701363062,2025-02-06 18:02:00,6.736380088879279,11.227300148132132,18,3,0,6,2,3689.4077699202635,7.211162540567852,150.0,810,39.92127483508769,116.45034490995121,2,0,-0.11722850831694892,2
P003,39.856122494982685,116.4126792408429,2025-02-06 19:44:00,7.339199859622358,4.317176388013152,19,3,0,6,2,3689.4077699202635,7.211162540567852,150.0,810,39.91083511076791,116.4422290244574,4,0,-0.07998914320859818,4
P003,39.909432473526586,116.44738850156034,2025-02-06 20:10:00,6.612103088596953,15.258699435223738,20,3,0,6,2,3689.4077699202635,7.211162540567852,150.0,810,39.91123645946858,116.44189664527771,2,0,-0.08679944492783209,2
P003,39.86264686039949,116.41053026233983,2025-02-06 21:11:00,6.065042109174258,5.9656151893517295,21,3,0,6,2,3689.4077699202635,7.211162540567852,150.0,810,39.901916860484825,116.43116780142574,4,0,-0.08701365523479299,4
P003,39.9729436439925,116.42990992336487,2025-02-06 22:36:00,12.35326495897722,8.719951735748626,22,3,0,6,2,3689.4077699202635,7.211162540567852,150.0,810,39.9027480511519,116.43161898834771,1,0,-0.022063273303922437,1
P003,39.85913768789759,116.4084146425898,2025-02-07 06:44:00,12.763908663851147,1.569333032440715,6,4,0,7,2,3689.4077699202635,7.211162540567852,150.0,810,39.892056632159765,116.42178451413956,4,0,-0.02000424114614696,4
P003,39.8650513560851,116.4064879564397,2025-02-07 06:56:00,0.6765379243268131,3.3826896216340656,6,4,0,7,2,3689.4077699202635,7.211162540567852,150.0,810,39.89384240438025,116.4205462572589,4,0,-0.06214902636651631,4
P003,39.908118534004124,116.44763071313676,2025-02-07 07:55:00,5.923066366000053,6.023457321355986,7,4,0,7,2,3689.4077699202635,7.211162540567852,150.0,810,39.893579616475755,116.4205946995742,2,0,-0.11545715980459614,2
P003,39.90744984973111,116.4599057471516,2025-02-07 08:42:00,1.0460146363076184,1.3353378335841937,8,4,0,7,2,3689.4077699202635,7.211162540567852,150.0,810,39.90254021434208,116.43046979653654,2,0,-0.11146878859144388,2
P003,39.86620691098317,116.41266948721317,2025-02-07 09:58:00,6.089224808250479,4.807282743355642,9,4,0,7,2,3689.4077699202635,7.211162540567852,150.0,810,39.88119286774022,116.4270217093062,4,0,-0.1020969787516457,4
P003,39.86468590601445,116.412378775247,2025-02-07 10:26:00,0.1706303092888059,0.3656363770474412,10,4,0,7,2,3689.4077699202635,7.211162540567852,150.0,810,39.88230251136359,116.42781453583765,4,0,-0.08124730027011551,4
P003,39.90950069660357,116.44849617273296,2025-02-07 11:18:00,5.845497457545315,6.744804758706133,11,4,0,7,2,3689.4077699202635,7.211162540567852,150.0,810,39.891192379467284,116.4362161790963,2,0,-0.13698195329886076,2
P003,39.91014760794699,116.4531387286644,2025-02-07 12:33:00,0.4010973016517231,0.3208778413213785,12,4,0,7,2,3689.4077699202635,7.211162540567852,150.0,810,39.891598194255856,116.43731778220183,2,0,-0.12529015377814168,2
P003,39.87075412710378,116.40989977024614,2025-02-07 13:40:00,5.712111084094267,5.115323358890388,13,4,0,7,2,3689.4077699202635,7.211162540567852,150.0,810,39.88425904973039,116.42731658682074,4,0,-0.12137303246333514,4
P003,39.90861734559914,116.44749817189364,2025-02-07 14:20:00,5.279888300292534,7.9198324504388,14,4,0,7,2,3689.4077699202635,7.211162540567852,150.0,810,39.892741136653584,116.43428232375683,2,0,-0.13743050679581142,2
P003,39.9123667890624,116.45410885060704,2025-02-07 15:35:00,0.6992516649573824,0.5594013319659059,15,4,0,7,2,3689.4077699202635,7.211162540567852,150.0,810,39.902277313263184,116.44262833882883,2,0,-0.13785477594387596,2
P003,39.85960418529396,116.41923408830694,2025-02-07 16:30:00,6.564125004688062,7.160863641477886,16,4,0,7,2,3689.4077699202635,7.211162540567852,150.0,810,39.89229801100125,116.43677592194362,4,0,-0.09308459733779173,4
P003,39.90673069641903,116.45417894840622,2025-02-07 17:37:00,6.015527246745599,5.387039325443819,17,4,0,7,2,3689.4077699202635,7.211162540567852,150.0,810,39.89161462869566,116.436983965892,2,0,-0.13137937167993974,2
P003,39.86212931943697,116.41716496811092,2025-02-07 18:12:00,5.865872033156955,10.055780628269066,18,4,0,7,2,3689.4077699202635,7.211162540567852,150.0,810,39.8898896671623,116.43843700546495,4,0,-0.08894369248620043,4
P003,39.864063375471936,116.41296424129158,2025-02-07 19:55:00,0.4166301852848972,0.2426971953115906,19,4,0,7,2,3689.4077699202635,7.211162540567852,150.0,810,39.88097887313686,116.43153021934454,4,0,-0.08717897937787733,4
P003,39.90954049921832,116.46278370755836,2025-02-07 20:22:00,6.588945852617417,14.642101894705371,20,4,0,7,2,3689.4077699202635,7.211162540567852,150.0,810,39.880413615168045,116.4332651907348,2,0,-0.07576252970487551,2
P003,39.86671190017685,116.40519138067292,2025-02-07 21:42:00,6.823833484522988,5.117875113392241,21,4,0,7,2,3689.4077699202635,7.211162540567852,150.0,810,39.881835158144625,116.43045664920801,4,0,-0.07844773318628329,4
P003,39.96502578078248,116.42616063520676,2025-02-07 22:41:00,11.057440720720916,11.244854970224662,22,4,0,7,2,3689.4077699202635,7.211162540567852,150.0,810,39.89349417501731,116.42485298656811,1,0,-0.043138086844092816,1
P003,39.908713051325634,116.45562925342756,2025-02-08 06:32:00,6.733914071850995,0.8578234486434388,6,5,1,8,2,3689.4077699202635,7.211162540567852,150.0,810,39.902810921395044,116.43254584363144,2,0,-0.08318621019360134,2
P003,39.90974594568442,116.45469140138924,2025-02-08 06:44:00,0.139641620445067,0.698208102225335,6,5,1,8,2,3689.4077699202635,7.211162540567852,150.0,810,39.91194743543754,116.44089127565098,2,0,-0.07841693295302854,2
P003,39.9111080358615,116.4486580003954,2025-02-08 07:06:00,0.534661528773771,1.4581678057466485,7,5,1,8,2,3689.4077699202635,7.211162540567852,150.0,810,39.912260942766174,116.43806613421836,2,0,-0.1049074523490317,2
P003,39.86322990263398,116.41918222036446,2025-02-08 08:55:00,5.875445271468565,3.2341900576891183,8,5,1,8,2,3689.4077699202635,7.211162540567852,150.0,810,39.9115645432576,116.44086430215668,4,0,-0.06997350942525382,4
P003,39.96586937922767,116.43150121037104,2025-02-08 09:02:00,11.441000160008096,98.06571565721224,9,5,1,8,2,3689.4077699202635,7.211162540567852,150.0,810,39.91173326294664,116.44193241718953,1,1,0.0594013227439667,1
P003,39.86417450020238,116.41547123211886,2025-02-08 10:06:00,11.37006824286491,10.659438977685854,10,5,1,8,2,3689.4077699202635,7.211162540567852,150.0,810,39.90282555272199,116.4339008129278,4,0,-0.06377820992771976,4
P003,39.90347564288746,116.45544591853836,2025-02-08 11:56:00,5.529569720816155,3.0161289386269936,11,5,1,8,2,3689.4077699202635,7.211162540567852,150.0,810,39.9015714921626,116.43405171635763,2,0,-0.10937590334012082,2
P003,39.86434766150914,116.40241582660832,2025-02-08 12:12:00,6.259513976613086,23.473177412299076,12,5,1,8,2,3689.4077699202635,7.211162540567852,150.0,810,39.89221941729213,116.4248032816002,4,0,-0.045708129965933986,4
P003,39.91051899612377,116.4494807248314,2025-02-08 13:43:00,6.501533820294585,4.286725595798628,13,5,1,8,2,3689.4077699202635,7.211162540567852,150.0,810,39.901677235990086,116.4308629824936,2,0,-0.12471119717491003,2
P003,39.9140415623589,116.45764563075662,2025-02-08 14:23:00,0.7965829496740189,1.1948744245110283,14,5,1,8,2,3689.4077699202635,7.211162540567852,150.0,810,39.89131167261633,116.43609186657072,2,0,-0.12433888511474506,2
P003,39.90729506452501,116.46174537248098,2025-02-08 15:49:00,0.8259722362252412,0.5762596996920287,15,5,1,8,2,3689.4077699202635,7.211162540567852,150.0,810,39.89993578548086,116.44534669464315,2,0,-0.12306794787980363,2
P003,39.86761135117091,116.4077799802843,2025-02-08 16:36:00,6.359573831805144,8.118604891666141,16,5,1,8,2,3689.4077699202635,7.211162540567852,150.0,810,39.89276292713755,116.43581350699233,4,0,-0.10619098062002863,4
P003,39.86830733033809,116.4141187077399,2025-02-08 17:56:00,0.5443020965704298,0.4082265724278224,17,5,1,8,2,3689.4077699202635,7.211162540567852,150.0,810,39.893554860903336,116.43815408321863,4,0,-0.0967124769113944,4
P003,39.91046185055465,116.45737089963563,2025-02-08 18:18:00,5.950684413879503,16.229139310580464,18,5,1,8,2,3689.4077699202635,7.211162540567852,150.0,810,39.89354343178951,116.43973211817949,2,0,-0.08511791027421178,2
P003,39.96571399811389,116.43379252721029,2025-02-08 19:09:00,6.452147735590663,7.590762041871368,19,5,1,8,2,3689.4077699202635,7.211162540567852,150.0,810,39.90387791894051,116.43496149747023,1,0,-0.08122014782759612,1
P003,39.90954054283719,116.44877269077767,2025-02-08 20:09:00,6.363938635058139,6.363938635058139,20,5,1,8,2,3689.4077699202635,7.211162540567852,150.0,810,39.90432701460294,116.43236696112956,2,0,-0.10520597196344034,2
P003,39.90834070326319,116.45557263413632,2025-02-08 21:54:00,0.5931407344802792,0.3389375625601595,21,5,1,8,2,3689.4077699202635,7.211162540567852,150.0,810,39.91247288502141,116.44192549189995,2,0,-0.09223261845248276,2
P003,39.85776296973882,116.40765050283036,2025-02-08 22:53:00,6.936200113364127,7.053762827149959,22,5,1,8,2,3689.4077699202635,7.211162540567852,150.0,810,39.91036401290155,116.44063185091807,4,0,-0.04885702604904829,4
P003,39.96158117027424,116.43495386088024,2025-02-09 06:01:00,11.755189424397608,1.6479237510837763,6,6,1,9,2,3689.4077699202635,7.211162540567852,150.0,810,39.92058787684547,116.43614844316699,1,0,-0.019477807409575942,1
P003,39.91131011379579,116.45896988937974,2025-02-09 06:57:00,5.941761899528541,6.36617346378058,6,6,1,9,2,3689.4077699202635,7.211162540567852,150.0,810,39.909707099981844,116.44118391560087,2,0,-0.06855905669498474,2
P003,39.908895212019054,116.45552115707316,2025-02-09 07:29:00,0.3972220732295262,0.7447913873053618,7,6,1,9,2,3689.4077699202635,7.211162540567852,150.0,810,39.90957803381822,116.44253360885996,2,0,-0.08580941958001814,2
P003,39.86942219170464,116.41684701734276,2025-02-09 08:23:00,5.47758541054238,6.086206011713755,8,6,1,9,2,3689.4077699202635,7.211162540567852,150.0,810,39.90179433150651,116.43478848550126,4,0,-0.05813542679538741,4
P003,39.86166179086222,116.41574638147335,2025-02-09 09:45:00,0.8664698849368239,0.6340023548318223,9,6,1,9,2,3689.4077699202635,7.211162540567852,150.0,810,39.90257409573119,116.43640766122985,4,0,-0.05546348332174578,4
P003,39.91115004519533,116.45214865561776,2025-02-09 10:12:00,6.304699598222066,14.01044355160459,10,6,1,9,2,3689.4077699202635,7.211162540567852,150.0,810,39.892487870715414,116.43984662017735,2,0,-0.08373121896489888,2
P003,39.96721921824628,116.43620499014824,2025-02-09 11:55:00,6.369518728330572,3.710399259221693,11,6,1,9,2,3689.4077699202635,7.211162540567852,150.0,810,39.90366969160551,116.43529364033107,1,0,-0.06471982868298509,1
P003,39.86747983418939,116.4037809030267,2025-02-09 12:39:00,11.40896245694542,15.557676077652848,12,6,1,9,2,3689.4077699202635,7.211162540567852,150.0,810,39.89538661603957,116.42494558952176,4,0,-0.03107296802727877,4
P003,39.961959859433456,116.4297336829219,2025-02-09 13:23:00,10.71678478311156,14.613797431515763,13,6,1,9,2,3689.4077699202635,7.211162540567852,150.0,810,39.91389414958533,116.42752292263758,1,0,-0.05219184151937051,1
P003,39.91215996872725,116.46616070346018,2025-02-09 14:09:00,6.335889223752637,8.264203335329526,14,6,1,9,2,3689.4077699202635,7.211162540567852,150.0,810,39.923993785158345,116.43760578703495,2,0,-0.09534972068546455,2
P003,39.91428443902542,116.44961854617276,2025-02-09 15:46:00,1.425720773303374,0.8818891381257983,15,6,1,9,2,3689.4077699202635,7.211162540567852,150.0,810,39.92462066392436,116.43709976514594,2,0,-0.10842577715384183,2
P003,39.909770237092985,116.45966195263024,2025-02-09 16:55:00,0.9898805074573906,0.8607656586586007,16,6,1,9,2,3689.4077699202635,7.211162540567852,150.0,810,39.9131308676937,116.44179115764237,2,0,-0.10232950749925984,2
P003,39.90859149192734,116.46046751808586,2025-02-09 17:38:00,0.1476748209269875,0.206057889665564,17,6,1,9,2,3689.4077699202635,7.211162540567852,150.0,810,39.92135319924129,116.45312848065419,2,0,-0.07992212369455831,2
P003,39.91361730772049,116.4580620196166,2025-02-09 18:10:00,0.5941556030344145,1.1140417556895272,18,6,1,9,2,3689.4077699202635,7.211162540567852,150.0,810,39.911684688898696,116.45879414799313,2,0,-0.09476630591227475,2
P003,39.90545747960152,116.45213133347806,2025-02-09 19:06:00,1.0365769708180177,1.1106181830193047,19,6,1,9,2,3689.4077699202635,7.211162540567852,150.0,810,39.91034419107355,116.4559882739967,2,0,-0.08876529521213844,2
P003,39.863128899159065,116.40992764974465,2025-02-09 20:27:00,5.91138381167948,4.378802823466281,20,6,1,9,2,3689.4077699202635,7.211162540567852,150.0,810,39.90011308310029,116.44805009471108,4,0,-0.06209470819334173,4
P003,39.864444085492366,116.404562740249,2025-02-09 21:06:00,0.4788147909582111,0.7366381399357095,21,6,1,9,2,3689.4077699202635,7.211162540567852,150.0,810,39.891047852780154,116.43703025223485,4,0,-0.04528916570681041,4
P003,39.90982831004288,116.4472307480848,2025-02-09 22:20:00,6.207370191329866,5.033002857835026,22,6,1,9,2,3689.4077699202635,7.211162540567852,150.0,810,39.891295216403265,116.43438289823462,2,0,-0.06585509221874764,2
P003,39.85650932058273,116.4062895041104,2025-02-10 06:27:00,6.865711265294791,0.8458781846359085,6,0,0,10,2,3689.4077699202635,7.211162540567852,150.0,810,39.879873618975715,116.42402839513338,4,0,-0.02856708144802511,4
P003,39.96757078818958,116.4276791403692,2025-02-10 06:41:00,12.46117067364056,53.40501717274525,6,0,0,10,2,3689.4077699202635,7.211162540567852,150.0,810,39.89229628069332,116.4191379565116,1,1,0.047044008484181776,1
P003,39.9083608716934,116.45743924592746,2025-02-10 07:10:00,7.042304910554841,14.5702860218376,7,0,0,10,2,3689.4077699202635,7.211162540567852,150.0,810,39.90134267520019,116.42864027574817,2,0,-0.0513456286261027,2
P003,39.96026683443267,116.43339871120908,2025-02-10 08:18:00,6.113204104629125,5.394003621731581,8,0,0,10,2,3689.4077699202635,7.211162540567852,150.0,810,39.920507224988256,116.4344074699402,1,0,-0.06865479639144978,1
P003,39.90813592449677,116.45142202613884,2025-02-10 09:58:00,5.985892513902481,3.5915355083414884,9,0,0,10,2,3689.4077699202635,7.211162540567852,150.0,810,39.92016874787903,116.435245725551,2,0,-0.0987019600122026,2
P003,39.95966964432602,116.43563157319132,2025-02-10 10:02:00,5.875597741333118,88.13396611999677,10,0,0,10,2,3689.4077699202635,7.211162540567852,150.0,810,39.940800812627685,116.44111413936719,1,1,0.04922815861470331,1
P003,39.86259267369047,116.40632564273471,2025-02-10 11:00:00,11.059721708745744,11.441091422840424,11,0,0,10,2,3689.4077699202635,7.211162540567852,150.0,810,39.91980518972787,116.43684343984027,4,0,-0.037316794128017694,4
P003,39.86046736113109,116.4056723770056,2025-02-10 12:34:00,0.242356548665628,0.1546956693610391,12,0,0,10,2,3689.4077699202635,7.211162540567852,150.0,810,39.910226487615404,116.4264900660559,4,0,-0.057630892888011265,4
P003,39.86132648810713,116.41304254870884,2025-02-10 13:10:00,0.6336813144393921,1.0561355240656536,13,0,0,10,2,3689.4077699202635,7.211162540567852,150.0,810,39.89043841835029,116.42241883355587,4,0,-0.06874291235575991,4
P003,39.91528460189102,116.4575611139884,2025-02-10 14:12:00,7.084600740221231,6.856065232472158,14,0,0,10,2,3689.4077699202635,7.211162540567852,150.0,810,39.89186815382915,116.42364665112578,2,0,-0.0911061009922734,2
P003,39.86842975188394,116.40420797279543,2025-02-10 15:12:00,6.90040715033041,6.90040715033041,15,0,0,10,2,3689.4077699202635,7.211162540567852,150.0,810,39.87362017534073,116.4173619310466,4,0,-0.07149488425646355,4
P003,39.9098635603112,116.4539031252388,2025-02-10 16:33:00,6.244607670464855,4.625635311455447,16,0,0,10,2,3689.4077699202635,7.211162540567852,150.0,810,39.88307435266488,116.42687742754742,2,0,-0.10576941623431507,2
P003,39.91137289976975,116.4542037525345,2025-02-10 17:11:00,0.1694742201081167,0.2675908738549212,17,0,0,10,2,3689.4077699202635,7.211162540567852,150.0,810,39.89325546039261,116.43658370265321,2,0,-0.09063393311570739,2
P003,39.86884015125955,116.41157379767476,2025-02-10 18:01:00,5.951403471727938,7.141684166073524,18,0,0,10,2,3689.4077699202635,7.211162540567852,150.0,810,39.894758193023094,116.43628995244637,4,0,-0.06835887581149691,4
P003,39.85889845112803,116.41015916776456,2025-02-10 19:38:00,1.1100604188173533,0.6866353106086721,19,0,0,10,2,3689.4077699202635,7.211162540567852,150.0,810,39.88348096287049,116.42680956320162,4,0,-0.05943061606879507,4
P003,39.90798936567375,116.46213070085412,2025-02-10 20:47:00,7.014813907196329,6.099838180170721,20,0,0,10,2,3689.4077699202635,7.211162540567852,150.0,810,39.891392885628456,116.43839410881336,2,0,-0.07269146445447883,2
